property_type,property_bedrooms,property_rooms,property_surface_total,property_surface_covered,latitud,longitud,tipo_precio
Departamento,2.0,3.0,93.0,87.0,-34.5971042,-58.3858256,alto
Departamento,3.0,4.0,118.0,105.0,-34.6266164,-58.4716778,medio
Departamento,1.0,2.0,46.0,46.0,-34.6260914,-58.4559437,bajo
Departamento,2.0,3.0,85.0,82.0,-34.5534681807,-58.4855353832,medio
Departamento,2.0,3.0,71.0,67.0,-34.5775178,-58.4833172,medio
Departamento,1.0,2.0,37.0,37.0,-34.6350702,-58.4615688,medio
PH,3.0,4.0,58.0,58.0,-34.6018633,-58.3909104,alto
Departamento,2.0,3.0,100.2604004267165,76.0,-34.5960517,-58.4277245,medio
PH,2.0,3.0,94.0,94.0,-34.5708342,-58.4863746,bajo
Departamento,2.0,3.0,59.0,55.0,-34.6237933,-58.4022563,bajo
PH,1.0,2.0,150.0,150.0,-34.5948103903,-58.4329067696,alto
Departamento,3.0,4.0,79.0,72.0,-34.6107132,-58.4169902,bajo
Departamento,1.0,2.0,38.0,35.0,-34.5569753,-58.4580633,medio
PH,2.0,3.0,62.31303033258125,32.0,-34.6351786,-58.4864103,medio
Casa,2.0,3.0,254.0,180.0,-34.6521335,-58.5265468,bajo
Departamento,2.0,3.0,84.0,78.0,-34.5901586,-58.4346213,bajo
Departamento,3.0,4.0,75.0,66.0,-34.6109469,-58.5003745,medio
Departamento,2.0,3.0,78.0,66.0,-34.5734158,-58.4479448,medio
PH,3.0,4.0,82.0,76.0,-34.610239,-58.4511467,medio
Departamento,2.0,3.0,76.0,71.0,-34.590749,-58.40945,medio
Departamento,2.0,3.0,70.0,62.0,-34.5416101,-58.473381,medio
Departamento,1.0,2.0,39.0,39.0,-34.6022576,-58.3986398,medio
Departamento,1.0,2.0,50.0,46.0,-34.5750481,-58.4207433,alto
Departamento,1.0,2.0,66.0,56.0,-34.580818,-58.491051,bajo
Departamento,1.0,1.0,64.03791079140558,34.0,-34.6280973,-58.4895768,bajo
Departamento,2.0,3.0,55.0,52.0,-34.6232131,-58.4193146,medio
Departamento,1.0,2.0,39.0,36.0,-34.6222559,-58.4585959,medio
PH,3.0,4.0,124.0,124.0,-34.6032988,-58.4540496,alto
Departamento,1.0,2.0,63.17547056199341,33.0,-34.6103738832,-58.407034045,bajo
Departamento,1.0,2.0,51.0,46.0,-34.5979424129,-58.4258805848,medio
Departamento,1.0,2.0,41.0,38.0,-34.5921884,-58.3790738,alto
Departamento,2.0,3.0,55.0,55.0,-34.6001157793,-58.4252432615,bajo
Departamento,4.0,5.0,135.0,117.0,-34.6182945,-58.4552837,medio
Departamento,2.0,3.0,75.0,56.0,-34.5693379,-58.4795556,medio
Departamento,1.0,2.0,35.0,35.0,-34.6175879,-58.3776243,bajo
Departamento,2.0,3.0,94.22331882083134,69.0,-34.6217617,-58.4244557,medio
Departamento,1.0,1.0,27.0,27.0,-34.601634,-58.425445,medio
Departamento,1.0,2.0,31.0,31.0,-34.6176575,-58.468196,medio
Departamento,1.0,1.0,37.0,37.0,-34.599426,-58.440249,medio
Departamento,3.0,4.0,147.0,136.0,-34.5808729,-58.4059215,alto
Departamento,1.0,2.0,63.0,53.0,-34.5743455,-58.4733983,alto
Departamento,1.0,2.0,38.0,35.0,-34.606524,-58.4071596,medio
Departamento,1.0,2.0,43.0,38.0,-34.622358,-58.505684,bajo
Departamento,1.0,1.0,22.0,22.0,-34.5788986,-58.4122495,alto
Departamento,1.0,2.0,46.0,46.0,-34.6043808,-58.3836004,bajo
Departamento,1.0,2.0,53.564520954759146,53.564520954759146,-34.6221502,-58.4462742,bajo
PH,2.0,3.0,106.0,98.0,-34.6292609,-58.5237696,medio
PH,3.0,4.0,174.0,118.0,-34.5504012,-58.4838198,bajo
Departamento,1.0,2.0,28.0,28.0,-34.5893058,-58.3909672,alto
Departamento,2.0,3.0,128.0,75.0,-34.615166417,-58.4327816963,bajo
Departamento,1.0,1.0,40.0,35.0,-34.5834547936,-58.4942748591,bajo
Departamento,1.0,1.0,38.0,35.0,-34.6138868,-58.4946053,medio
Departamento,2.0,3.0,96.0,87.0,-34.576475432,-58.4217895545,alto
PH,3.0,5.0,110.0,110.0,-34.5512251,-58.4601161,medio
Departamento,2.0,3.0,92.0,86.0,-34.5995888,-58.4037016,medio
Departamento,1.0,2.0,38.0,38.0,-34.59881,-58.3957363,medio
Departamento,1.0,1.0,34.0,31.0,-34.602038,-58.4349293,medio
Departamento,2.0,3.0,66.38968138470614,66.38968138470614,-34.5902341,-58.4006017,medio
Departamento,1.0,2.0,61.08271844817634,61.08271844817634,-34.59898,-58.4400106,medio
Departamento,1.0,2.0,41.0,41.0,-34.6154557,-58.3829879,bajo
Departamento,2.0,3.0,77.0,56.0,-34.60612,-58.385596,bajo
Departamento,1.0,2.0,53.0,45.0,-34.6303246,-58.4486816,bajo
Departamento,2.0,4.0,187.0,187.0,-34.5921884,-58.3790738,alto
Departamento,1.0,1.0,44.0,32.0,-34.6011593,-58.3981059,medio
Departamento,3.0,4.0,95.0,74.0,-34.5447136572,-58.4651398659,medio
Departamento,1.0,1.0,25.0,25.0,-34.5931196,-58.4014982,medio
PH,2.0,3.0,89.0,69.0,-34.563946,-58.4935547,medio
Departamento,1.0,2.0,36.0,29.0,-34.572312,-58.441043,alto
Departamento,2.0,4.0,97.0,97.0,-34.6156378,-58.3904158,bajo
PH,2.0,3.0,130.0,65.0,-34.589668,-58.510077,medio
Departamento,2.0,3.0,64.0,64.0,-34.6050571,-58.4538301,bajo
Departamento,2.0,3.0,57.0,55.0,-34.5849406,-58.4235878,alto
PH,1.0,2.0,41.0,36.0,-34.5852747671,-58.478622773,medio
Departamento,1.0,1.0,49.0,40.0,-34.5579942,-58.4761363,bajo
Departamento,2.0,3.0,76.0,68.0,-34.5650224,-58.4659143,medio
Departamento,1.0,2.0,44.0,44.0,-34.624851,-58.434546,medio
Departamento,1.0,2.0,65.0,60.0,-34.5869146,-58.3857663,medio
PH,2.0,3.0,125.0,75.0,-34.614384,-58.519939,medio
Departamento,3.0,4.0,81.0,71.0,-34.6205289,-58.4747601,bajo
Departamento,1.0,2.0,50.0,50.0,-34.5385634,-58.4664832,alto
Departamento,2.0,3.0,61.0,58.0,-34.6236451,-58.3742305,medio
Departamento,3.0,4.0,97.0,86.0,-34.5486749,-58.475885,medio
Departamento,1.0,2.0,54.0,48.0,-34.5695656,-58.4337242,alto
PH,2.0,3.0,96.0,78.0,-34.611012,-58.504322,medio
Departamento,2.0,3.0,65.0,61.0,-34.591518,-58.3995091,medio
PH,3.0,4.0,118.0,90.0,-34.6289006,-58.4120187,medio
Departamento,1.0,1.0,37.0,34.0,-34.6003027,-58.412424,medio
PH,1.0,2.0,72.0,42.0,-34.5615632,-58.4720416,alto
Departamento,1.0,2.0,62.0,46.0,-34.6265371163,-58.4566261418,bajo
Departamento,2.0,3.0,78.0,70.0,-34.6229894,-58.4414854,medio
Departamento,1.0,2.0,59.0,55.0,-34.6045892,-58.4616366,medio
Departamento,2.0,5.0,183.0,168.0,-34.5659329065,-58.4408416609,alto
Departamento,2.0,3.0,57.0,57.0,-34.5880666267,-58.3841575712,medio
Departamento,1.0,2.0,77.0,51.0,-34.5879756,-58.5135746,bajo
Casa,2.0,3.0,100.0,81.42607637154053,-34.6529226,-58.5184733,alto
Departamento,3.0,4.0,112.0,112.0,-34.5814074,-58.4091684,alto
Departamento,1.0,2.0,36.0,34.0,-34.6071443,-58.4445001,bajo
Departamento,1.0,2.0,42.0,42.0,-34.5793526,-58.4087382,medio
Departamento,2.0,3.0,68.0,62.0,-34.6128166,-58.3962603,bajo
Departamento,2.0,3.0,87.0,76.0,-34.5869342,-58.4007164,medio
PH,2.0,3.0,50.0,50.0,-34.6025725,-58.4127242,medio
Departamento,2.0,3.0,119.0,84.0,-34.538089,-58.467002,medio
Departamento,2.0,3.0,91.0,79.0,-34.5809014,-58.4163756,alto
Departamento,2.0,2.0,44.0,44.0,-34.6064996,-58.4356338,bajo
Departamento,3.0,4.0,154.0,135.0,-34.6152037,-58.443847,bajo
Casa,4.0,5.0,246.0,180.0,-34.6112650775,-58.5246419907,medio
Departamento,1.0,2.0,67.0,58.0,-34.5853299762,-58.4193062782,medio
PH,2.0,3.0,65.0,42.0,-34.6215355,-58.4043986,bajo
PH,3.0,4.0,126.0,103.0,-34.6180541,-58.5058408,medio
Departamento,3.0,4.0,81.0,81.0,-34.5973074,-58.3870515,medio
Departamento,1.0,2.0,57.0,49.0,-34.6209422,-58.4588715,medio
Departamento,1.0,1.0,59.0,54.0,-34.6102790441,-58.497594595,medio
Departamento,2.0,3.0,52.0,52.0,-34.5943879,-58.4262683,alto
Departamento,2.0,4.0,145.0,140.0,-34.5965436,-58.4187384,alto
Departamento,1.0,2.0,44.0,40.0,-34.574276,-58.4413254,medio
Departamento,4.0,5.0,126.13360730908144,106.0,-34.5725371,-58.4427854,alto
Departamento,2.0,3.0,104.0,65.0,-34.5784,-58.4609,bajo
Departamento,1.0,2.0,40.0,40.0,-34.6000001302,-58.430220399,medio
Departamento,3.0,4.0,162.0,149.0,-34.5814951,-58.4029288,alto
Departamento,1.0,1.0,33.0,33.0,-34.6245423,-58.3759895,medio
Departamento,1.0,2.0,45.0,41.0,-34.55801,-58.4557809,medio
Casa,4.0,5.0,186.0,143.0,-34.5908279,-58.4231744,alto
Departamento,1.0,2.0,50.0,46.0,-34.6306964,-58.4554646,medio
Departamento,1.0,1.0,47.0,31.0,-34.5506856,-58.4760351,medio
Departamento,1.0,1.0,38.0,35.0,-34.6121619,-58.4285972,bajo
Departamento,1.0,2.0,70.07499239729073,41.0,-34.5963111,-58.4402294,bajo
Departamento,1.0,1.0,39.0,35.0,-34.5842409,-58.4431867,medio
Departamento,2.0,3.0,60.0,57.0,-34.610703,-58.442099,medio
PH,2.0,3.0,85.0,75.0,-34.5868692,-58.5056357,medio
PH,2.0,4.0,120.0,60.0,-34.62761,-58.391289,bajo
Departamento,1.0,2.0,47.0,42.0,-34.5849972,-58.4224664,medio
Departamento,1.0,2.0,36.0,36.0,-34.5565631,-58.4620407,medio
Departamento,2.0,3.0,58.0,54.0,-34.5694655,-58.4892513,alto
PH,2.0,3.0,150.0,76.0,-34.6149703,-58.4732861,bajo
Departamento,1.0,2.0,47.0,47.0,-34.5610536,-58.4600307,alto
Departamento,2.0,3.0,84.0,59.0,-34.5847487,-58.4046492,medio
Departamento,1.0,1.0,36.0,36.0,-34.5927917,-58.3979827,medio
Departamento,2.0,3.0,85.0,85.0,-34.5855565,-58.4035027,medio
Departamento,3.0,4.0,62.0,62.0,-34.5988463,-58.4068289,medio
Departamento,1.0,2.0,50.0,42.0,-34.5834133,-58.4337826,alto
PH,3.0,6.0,198.0,128.0,-34.6462424,-58.4192968,bajo
Departamento,1.0,2.0,45.0,45.0,-34.6255924,-58.4876557,bajo
Departamento,2.0,3.0,58.0,57.0,-34.6067725,-58.4690898,medio
Departamento,2.0,3.0,115.0,95.0,-34.5442519,-58.4614599,alto
Departamento,3.0,4.0,109.0,101.0,-34.5921189142,-58.4043517545,alto
Departamento,1.0,2.0,95.0,95.0,-34.5873109,-58.4321954,alto
Departamento,1.0,2.0,46.0,46.0,-34.5979963,-58.4021902,medio
Departamento,1.0,1.0,32.0,25.0,-34.5837551,-58.4436967,medio
Departamento,1.0,1.0,40.0,40.0,-34.6374424,-58.4486177,bajo
Departamento,2.0,3.0,60.0,60.0,-34.5932085091,-58.4015285969,medio
Departamento,1.0,1.0,32.0,28.0,-34.5945508,-58.4421781,medio
Departamento,1.0,2.0,62.0,56.0,-34.6186069,-58.4612319,bajo
Departamento,1.0,2.0,43.0,39.0,-34.5652114358,-58.4523733808,alto
Departamento,2.0,3.0,63.0,56.0,-34.5911879,-58.3996527,medio
Departamento,1.0,2.0,46.0,46.0,-34.5775119,-58.4369619,alto
Departamento,2.0,3.0,72.0,58.0,-34.6419192,-58.5065492,medio
Departamento,1.0,1.0,35.0,35.0,-34.5918978275,-58.409371376,medio
Departamento,2.0,3.0,108.0,68.0,-34.6339992,-58.4155474,bajo
Departamento,2.0,3.0,76.97451423258805,49.0,-34.5565449,-58.4496014,medio
Departamento,2.0,3.0,63.0,60.0,-34.573606,-58.432669,medio
Departamento,2.0,3.0,80.0,78.0,-34.5788855,-58.483028,alto
Departamento,2.0,3.0,44.0,44.0,-34.5677052,-58.4295059,medio
Departamento,2.0,3.0,100.0,81.42607637154053,-34.5674397,-58.4322919,medio
Departamento,1.0,2.0,44.0,44.0,-34.6094547,-58.4630034,medio
Departamento,1.0,2.0,38.0,38.0,-34.55639,-58.4470208,alto
Departamento,1.0,1.0,64.0,39.0,-34.587477,-58.3957574,medio
Departamento,1.0,2.0,37.0,35.0,-34.5637622,-58.4583558,alto
Departamento,2.0,3.0,120.0,110.0,-34.61145,-58.3635491,alto
Departamento,1.0,1.0,29.0,29.0,-34.626887,-58.509901,medio
Departamento,1.0,2.0,34.0,32.0,-34.603249,-58.418875,medio
Departamento,1.0,2.0,39.0,35.0,-34.5867097,-58.4190972,alto
Departamento,1.0,1.0,42.0,40.0,-34.628241,-58.391276,medio
Departamento,1.0,1.0,34.0,33.0,-34.6096037,-58.4200035,medio
Departamento,2.0,3.0,121.0,87.0,-34.6422,-58.3738,medio
Departamento,1.0,2.0,49.0,42.0,-34.5763175002,-58.495808343,alto
PH,2.0,3.0,63.0,57.0,-34.663958134,-58.5104584694,medio
Departamento,1.0,1.0,36.0,28.0,-34.597404,-58.423818,medio
Departamento,1.0,2.0,66.0,36.0,-34.6211812,-58.4560928,bajo
Departamento,2.0,3.0,80.0,77.0,-34.5761886,-58.4532367,medio
Departamento,4.0,6.0,160.0,150.0,-34.6018563,-58.4241169,bajo
Departamento,3.0,4.0,109.0,101.0,-34.5919776,-58.4050384,alto
Departamento,2.0,3.0,108.88480272083814,86.0,-34.6000049,-58.4032886,bajo
Departamento,1.0,1.0,41.0,41.0,-34.5853637,-58.4414304,medio
Departamento,1.0,2.0,38.0,38.0,-34.5917754,-58.3940998,alto
Departamento,1.0,2.0,67.0,65.0,-34.5785739,-58.43757,alto
Departamento,2.0,3.0,80.0,74.0,-34.6171722,-58.4300879,medio
Departamento,3.0,4.0,73.0,69.0,-34.5988919,-58.3761759,medio
Departamento,1.0,2.0,76.11207400317588,48.0,-34.589288,-58.5050761,bajo
Departamento,1.0,1.0,52.0,38.0,-34.5607593,-58.4729571,bajo
Departamento,2.0,3.0,88.0,61.0,-34.6087085,-58.4459947,medio
Departamento,2.0,3.0,80.0,75.0,-34.5926397,-58.3950119,alto
Departamento,1.0,2.0,48.0,45.0,-34.57660294,-58.43353653,alto
PH,3.0,4.0,109.0,68.0,-34.642627,-58.4760155,bajo
Departamento,2.0,3.0,64.0,60.0,-34.5745244844,-58.4823901222,alto
PH,3.0,5.0,220.0,154.0,-34.5826002,-58.4808238,medio
Departamento,2.0,3.0,73.0,73.0,-34.5793247,-58.4540372,alto
Departamento,2.0,3.0,110.0,98.0,-34.5529027,-58.4554869,alto
Departamento,1.0,1.0,24.0,24.0,-34.6036651,-58.377891,medio
Departamento,1.0,2.0,45.0,42.0,-34.5553337751,-58.4701659329,medio
Departamento,3.0,4.0,86.0,79.0,-34.5781497,-58.433157,bajo
Departamento,3.0,5.0,155.0,155.0,-34.5788545,-58.413613,alto
Departamento,1.0,2.0,64.0,48.0,-34.6286992,-58.4449348,medio
Departamento,1.0,1.0,42.0,42.0,-34.5936314,-58.4359692,bajo
PH,3.0,5.0,225.0,144.0,-34.6191661667,-58.407817483,medio
Departamento,2.0,3.0,61.0,59.0,-34.5925015,-58.5047411,medio
Departamento,2.0,3.0,70.0,63.0,-34.6178562,-58.4680411,medio
Departamento,1.0,2.0,61.0,50.0,-34.573855,-58.4219,alto
Departamento,1.0,2.0,46.0,43.0,-34.6158749,-58.4798255,medio
Departamento,2.0,3.0,145.0,105.0,-34.5892097,-58.3962252,medio
Departamento,2.0,3.0,63.0,63.0,-34.604293,-58.4063222,medio
Departamento,1.0,1.0,32.0,30.0,-34.6028742,-58.4107085,medio
Departamento,1.0,2.0,32.0,32.0,-34.6070174,-58.4163646,medio
Departamento,2.0,3.0,87.0,80.0,-34.5935747,-58.4130358,medio
Departamento,1.0,2.0,73.52475331493939,45.0,-34.602928,-58.391211,bajo
Departamento,3.0,4.0,138.0,123.0,-34.5632937,-58.4571748,medio
Departamento,1.0,2.0,44.0,38.0,-34.5858237,-58.4978504,medio
Departamento,1.0,1.0,44.0,28.0,-34.5820981,-58.4488594,alto
PH,2.0,3.0,142.0,88.0,-34.5978846,-58.4913879,bajo
Departamento,2.0,3.0,65.0,62.0,-34.6330327,-58.4310846,bajo
Departamento,3.0,4.0,99.0,89.0,-34.624851,-58.434546,medio
PH,1.0,2.0,42.0,42.0,-34.6331507,-58.4971797,bajo
Departamento,1.0,1.0,39.0,35.0,-34.6027605,-58.4620231,medio
Departamento,1.0,2.0,59.75597771404389,59.75597771404389,-34.6230559,-58.4387904,bajo
Departamento,2.0,4.0,84.0,78.0,-34.5853137,-58.4128258,medio
Departamento,3.0,4.0,108.0,108.0,-34.5943267,-58.3875391,medio
Departamento,2.0,3.0,66.0,63.0,-34.5942762,-58.4168676,alto
Departamento,3.0,4.0,76.0,71.0,-34.6185057,-58.3958717,bajo
Departamento,1.0,1.0,46.0,43.0,-34.5983503,-58.4307789,medio
Departamento,1.0,1.0,42.0,29.0,-34.5685902,-58.4872723,alto
Departamento,1.0,2.0,34.0,34.0,-34.5978808895,-58.4283247415,medio
Departamento,2.0,3.0,70.0,65.0,-34.5543638,-58.4591653,alto
Departamento,1.0,2.0,61.0,56.0,-34.5822320319,-58.4220127391,alto
PH,2.0,3.0,145.0,105.0,-34.5817852,-58.4341232,medio
PH,4.0,5.0,100.0,100.0,-34.5893042,-58.4941464,alto
Departamento,1.0,2.0,41.0,41.0,-34.5965853,-58.3755022,medio
Departamento,3.0,4.0,110.0,97.0,-34.5848596,-58.4180517,alto
Departamento,2.0,3.0,56.0,49.0,-34.617547,-58.475901,bajo
Departamento,3.0,4.0,81.0,78.0,-34.5590627418,-58.4446228841,bajo
Departamento,3.0,4.0,137.0,130.0,-34.5588482,-58.4609101,medio
Departamento,1.0,2.0,70.07499239729073,41.0,-34.6235409,-58.5071957,bajo
Departamento,2.0,3.0,78.0,73.0,-34.582386401,-58.4319733778,alto
Departamento,1.0,2.0,42.0,38.0,-34.5916933,-58.4424718,bajo
PH,1.0,2.0,57.0,44.0,-34.5870715,-58.4268846,medio
PH,1.0,1.0,25.0,25.0,-34.6085427,-58.496686,alto
Departamento,2.0,3.0,64.0,56.0,-34.6311731,-58.4664857,bajo
Departamento,3.0,4.0,77.0,75.0,-34.6402926,-58.4642356,bajo
Departamento,2.0,3.0,76.0,76.0,-34.5975007586,-58.3842122555,alto
Departamento,2.0,3.0,55.0,55.0,-34.6427374,-58.5146946,bajo
Departamento,1.0,2.0,72.0,51.0,-34.577837,-58.495647,medio
Departamento,3.0,5.0,165.0,165.0,-34.6088757,-58.3887281,bajo
Departamento,2.0,3.0,106.0,72.0,-34.5856222,-58.4228082,medio
Departamento,1.0,1.0,56.2759487266961,25.0,-34.5963684,-58.398667,bajo
Departamento,1.0,2.0,37.0,37.0,-34.5889814,-58.4022643,alto
Casa,4.0,5.0,114.0,114.0,-34.6453225,-58.4062541,medio
Departamento,1.0,2.0,56.0,52.0,-34.54307,-58.4625859,alto
Departamento,1.0,2.0,61.0,30.0,-34.5926076,-58.4108793,medio
Departamento,1.0,2.0,60.0,50.0,-34.5412501,-58.4729664,medio
Departamento,1.0,2.0,62.0,53.0,-34.5793297,-58.4767604,medio
Departamento,2.0,3.0,70.0,70.0,-34.6191711,-58.4643999,medio
Departamento,3.0,4.0,140.79509120908824,123.0,-34.597789,-58.4870007,bajo
Departamento,3.0,5.0,160.0,160.0,-34.6087628887,-58.3769929537,bajo
Departamento,1.0,1.0,41.0,41.0,-34.5947627,-58.3901869,alto
Departamento,1.0,2.0,29.0,29.0,-34.5842946,-58.399481,alto
Departamento,1.0,3.0,58.0,51.0,-34.6340958,-58.4585069,bajo
Departamento,2.0,3.0,81.0,71.0,-34.6450607,-58.3736734,medio
Departamento,2.0,3.0,82.0,73.0,-34.5550145083,-58.4619426727,bajo
Departamento,1.0,1.0,35.0,33.0,-34.608653,-58.443844,bajo
Departamento,1.0,2.0,58.0,54.0,-34.5770826,-58.4869329,medio
Departamento,1.0,1.0,47.0,43.0,-34.6149259,-58.4806889,medio
Departamento,1.0,2.0,55.0,46.0,-34.5453152,-58.4687212,medio
Departamento,2.0,3.0,82.0,80.0,-34.59365,-58.385886,alto
Departamento,3.0,4.0,70.0,70.0,-34.6235442,-58.3947917,bajo
Departamento,2.0,3.0,50.0,44.0,-34.6044771,-58.4483274,medio
Departamento,1.0,2.0,40.0,38.0,-34.6033435146,-58.3790130615,bajo
Departamento,2.0,3.0,100.2604004267165,76.0,-34.5833116,-58.4191638,bajo
PH,3.0,4.0,83.0,80.0,-34.6247675,-58.3769311,medio
Departamento,1.0,2.0,39.0,39.0,-34.55639,-58.4470208,medio
Departamento,2.0,3.0,71.0,68.0,-34.5625023,-58.4736282,alto
Departamento,1.0,1.0,47.81531110685188,47.81531110685188,-34.57363,-58.4323608,bajo
Departamento,1.0,1.0,35.0,32.0,-34.603047,-58.409414,medio
Departamento,1.0,2.0,65.76279125022991,36.0,-34.6166228,-58.4167428,bajo
Departamento,1.0,2.0,69.0,58.0,-34.6279168,-58.4324546,alto
Departamento,1.0,1.0,42.0,38.0,-34.5917953743,-58.4464287758,bajo
Departamento,1.0,2.0,36.0,35.0,-34.5656322,-58.4651345,medio
Departamento,2.0,3.0,76.0,66.0,-34.6050738,-58.4554064,medio
Departamento,2.0,3.0,77.0,70.0,-34.5509881,-58.4841905,medio
Departamento,3.0,4.0,98.0,86.0,-34.5645519,-58.4655061,medio
Departamento,2.0,3.0,58.0,58.0,-34.596351,-58.401857,medio
Departamento,2.0,3.0,66.0,66.0,-34.61015,-58.461439,bajo
Departamento,2.0,3.0,88.0,76.11911343501075,-34.60981,-58.4240422,bajo
Departamento,3.0,4.0,164.0,164.0,-34.6166429,-58.4287746,medio
Departamento,2.0,3.0,65.0,61.0,-34.579471,-58.477942,alto
Departamento,1.0,1.0,39.0,36.0,-34.55792,-58.478867,medio
Departamento,3.0,4.0,176.0,141.0,-34.5557478,-58.4401491,alto
Departamento,3.0,4.0,79.0,69.0,-34.571179,-58.431863,medio
Departamento,1.0,2.0,32.0,32.0,-34.6303192,-58.4008815,medio
Departamento,2.0,3.0,55.0,55.0,-34.5756767,-58.4428761,medio
Departamento,3.0,4.0,186.0,119.459310750004,-34.5945776,-58.3789628,medio
Departamento,2.0,3.0,67.0,60.0,-34.5423936,-58.4733461,medio
Departamento,1.0,2.0,46.0,41.0,-34.572123,-58.4821447,medio
Departamento,1.0,1.0,66.0,66.0,-34.5533715,-58.4760243,medio
Departamento,1.0,1.0,34.0,30.0,-34.5792158,-58.4310911,alto
Departamento,2.0,3.0,66.0,61.0,-34.643979,-58.373427,alto
Departamento,1.0,1.0,52.0,45.0,-34.5535242605,-58.4496454915,alto
Departamento,2.0,3.0,80.0,71.0,-34.583688,-58.469951,bajo
Departamento,1.0,1.0,22.0,22.0,-34.6067027352,-58.3943510056,bajo
Departamento,2.0,3.0,53.0,53.0,-34.6454035,-58.3812839,bajo
Departamento,1.0,1.0,38.0,34.0,-34.6386835,-58.5089274,medio
Departamento,1.0,2.0,34.0,34.0,-34.6044589,-58.4036438,medio
Departamento,3.0,4.0,86.0,83.0,-34.5423146249,-58.480939866,alto
Departamento,4.0,5.0,145.0,130.0,-34.5728314,-58.4422837,alto
Departamento,1.0,2.0,38.0,38.0,-34.6301468,-58.3714187,bajo
Departamento,3.0,4.0,166.0,150.0,-34.5820098,-58.4109782,alto
Departamento,1.0,2.0,32.0,32.0,-34.6108915,-58.50302,medio
Departamento,2.0,3.0,64.0,52.0,-34.6242474,-58.4247425,bajo
Departamento,2.0,3.0,54.0,46.0,-34.6225035586,-58.4317088127,bajo
Departamento,2.0,3.0,61.0,61.0,-34.619921,-58.41638,bajo
Departamento,1.0,1.0,71.0,46.0,-34.5573015479,-58.4685730934,bajo
Departamento,1.0,1.0,30.0,30.0,-34.5944737,-58.3771296,bajo
Departamento,1.0,2.0,46.0,38.0,-34.5766031,-58.4862428,bajo
Departamento,3.0,4.0,101.0,98.0,-34.606191,-58.405987,medio
Departamento,1.0,2.0,57.0,49.0,-34.626109,-58.4353834,bajo
PH,2.0,3.0,80.0,72.0,-34.6221085,-58.5074194,alto
Departamento,1.0,1.0,53.564520954759146,53.564520954759146,-34.6391149,-58.5016958,bajo
Departamento,1.0,2.0,55.0,40.0,-34.5691238,-58.4316834,medio
Departamento,1.0,2.0,39.0,26.0,-34.5841954,-58.4721474,medio
PH,1.0,2.0,64.0,61.0,-34.579491,-58.4755996,alto
Departamento,1.0,1.0,39.0,35.0,-34.5735353,-58.4405849,alto
Departamento,2.0,3.0,51.35328639787173,51.35328639787173,-34.5926557,-58.4762472,bajo
Departamento,4.0,5.0,174.0,174.0,-34.5902196,-58.3936553,alto
PH,2.0,3.0,128.0,57.0,-34.608408,-58.5108562,medio
Departamento,1.0,1.0,53.0,34.0,-34.5974088913,-58.4156312026,medio
Departamento,3.0,4.0,93.0,90.0,-34.6209241,-58.4556953,alto
Departamento,1.0,2.0,44.0,39.0,-34.6302416,-58.4953903,medio
Departamento,2.0,3.0,71.0,68.0,-34.5987724,-58.4116326,alto
Departamento,3.0,4.0,150.0,144.0,-34.5956233061,-58.3958090677,medio
Departamento,1.0,2.0,68.0,67.2741752074611,-34.5874149,-58.4388768,medio
Departamento,1.0,2.0,42.0,42.0,-34.6207477,-58.4415448,bajo
Departamento,1.0,1.0,33.0,30.0,-34.5797264,-58.4293644,alto
Departamento,1.0,2.0,46.0,40.0,-34.5693854,-58.4514515,alto
Departamento,3.0,4.0,139.0,132.0,-34.5937095,-58.4054596,alto
Departamento,2.0,3.0,78.0,68.0,-34.6088081,-58.4892042,bajo
Departamento,3.0,4.0,150.0,130.0,-34.5629091,-58.463245,alto
Departamento,3.0,4.0,81.0,72.0,-34.5880962,-58.4127882,medio
Departamento,1.0,1.0,35.0,35.0,-34.5722418,-58.4847327,medio
Departamento,1.0,1.0,30.0,26.0,-34.6313058,-58.4007781,medio
Departamento,1.0,2.0,74.0,45.0,-34.5656098,-58.4682497,medio
Departamento,1.0,1.0,45.0,42.0,-34.6078646,-58.5093962,medio
Departamento,1.0,1.0,35.0,32.0,-34.625236,-58.3789481,bajo
Departamento,1.0,2.0,42.0,38.0,-34.6378158755,-58.4482598307,medio
Casa,4.0,6.0,226.0,166.0,-34.6506057,-58.4717667,bajo
Casa,4.0,5.0,215.0,155.0,-34.62905,-58.4680883,medio
Departamento,1.0,1.0,44.0,40.0,-34.59096,-58.4043279,medio
Departamento,2.0,3.0,55.0,52.0,-34.6134458,-58.4013098,bajo
Departamento,1.0,2.0,42.0,42.0,-34.5984661,-58.3968004,medio
PH,3.0,4.0,153.0,85.0,-34.6422052,-58.4311809,bajo
Departamento,1.0,1.0,31.0,29.0,-34.5943495,-58.406096,medio
Departamento,2.0,3.0,58.0,51.0,-34.6272246,-58.39332,bajo
Departamento,2.0,3.0,74.0,60.0,-34.6309639,-58.465666,bajo
Departamento,1.0,1.0,40.0,33.0,-34.5704981,-58.5050024,medio
Departamento,2.0,3.0,68.0,61.0,-34.5986372,-58.3896236,medio
Departamento,1.0,2.0,35.0,35.0,-34.5758087,-58.4835957,medio
Departamento,1.0,2.0,49.0,49.0,-34.6091507,-58.389042,bajo
Departamento,2.0,3.0,75.0,75.0,-34.5852502,-58.4272659,medio
